Lambda(variables[0]=1.0),Lambda(variables[0]=1.0121212121212122),Lambda(variables[0]=1.0242424242424242),Lambda(variables[0]=1.0363636363636364),Lambda(variables[0]=1.0484848484848486),Lambda(variables[0]=1.0606060606060606),Lambda(variables[0]=1.0727272727272728),Lambda(variables[0]=1.084848484848485),Lambda(variables[0]=1.096969696969697),Lambda(variables[0]=1.1090909090909091),Lambda(variables[0]=1.1212121212121213),Lambda(variables[0]=1.1333333333333333),Lambda(variables[0]=1.1454545454545455),Lambda(variables[0]=1.1575757575757577),Lambda(variables[0]=1.1696969696969697),Lambda(variables[0]=1.1818181818181819),Lambda(variables[0]=1.1939393939393939),Lambda(variables[0]=1.206060606060606),Lambda(variables[0]=1.2181818181818183),Lambda(variables[0]=1.2303030303030305),Lambda(variables[0]=1.2424242424242424),Lambda(variables[0]=1.2545454545454546),Lambda(variables[0]=1.2666666666666666),Lambda(variables[0]=1.2787878787878788),Lambda(variables[0]=1.290909090909091),Lambda(variables[0]=1.3030303030303032),Lambda(variables[0]=1.3151515151515152),Lambda(variables[0]=1.3272727272727274),Lambda(variables[0]=1.3393939393939394),Lambda(variables[0]=1.3515151515151516),Lambda(variables[0]=1.3636363636363638),Lambda(variables[0]=1.3757575757575757),Lambda(variables[0]=1.387878787878788),Lambda(variables[0]=1.4000000000000001),Lambda(variables[0]=1.412121212121212),Lambda(variables[0]=1.4242424242424243),Lambda(variables[0]=1.4363636363636365),Lambda(variables[0]=1.4484848484848485),Lambda(variables[0]=1.4606060606060607),Lambda(variables[0]=1.4727272727272727),Lambda(variables[0]=1.4848484848484849),Lambda(variables[0]=1.496969696969697),Lambda(variables[0]=1.5090909090909093),Lambda(variables[0]=1.5212121212121212),Lambda(variables[0]=1.5333333333333334),Lambda(variables[0]=1.5454545454545454),Lambda(variables[0]=1.5575757575757576),Lambda(variables[0]=1.5696969696969698),Lambda(variables[0]=1.581818181818182),Lambda(variables[0]=1.593939393939394),Lambda(variables[0]=1.6060606060606062),Lambda(variables[0]=1.6181818181818182),Lambda(variables[0]=1.6303030303030304),Lambda(variables[0]=1.6424242424242426),Lambda(variables[0]=1.6545454545454548),Lambda(variables[0]=1.6666666666666667),Lambda(variables[0]=1.678787878787879),Lambda(variables[0]=1.690909090909091),Lambda(variables[0]=1.7030303030303031),Lambda(variables[0]=1.7151515151515153),Lambda(variables[0]=1.7272727272727275),Lambda(variables[0]=1.7393939393939395),Lambda(variables[0]=1.7515151515151515),Lambda(variables[0]=1.7636363636363637),Lambda(variables[0]=1.7757575757575759),Lambda(variables[0]=1.787878787878788),Lambda(variables[0]=1.8000000000000003),Lambda(variables[0]=1.8121212121212122),Lambda(variables[0]=1.8242424242424242),Lambda(variables[0]=1.8363636363636364),Lambda(variables[0]=1.8484848484848486),Lambda(variables[0]=1.8606060606060608),Lambda(variables[0]=1.8727272727272728),Lambda(variables[0]=1.884848484848485),Lambda(variables[0]=1.896969696969697),Lambda(variables[0]=1.9090909090909092),Lambda(variables[0]=1.9212121212121214),Lambda(variables[0]=1.9333333333333336),Lambda(variables[0]=1.9454545454545455),Lambda(variables[0]=1.9575757575757577),Lambda(variables[0]=1.9696969696969697),Lambda(variables[0]=1.981818181818182),Lambda(variables[0]=1.9939393939393941),Lambda(variables[0]=2.006060606060606),Lambda(variables[0]=2.0181818181818185),Lambda(variables[0]=2.0303030303030303),Lambda(variables[0]=2.0424242424242425),Lambda(variables[0]=2.0545454545454547),Lambda(variables[0]=2.066666666666667),Lambda(variables[0]=2.078787878787879),Lambda(variables[0]=2.090909090909091),Lambda(variables[0]=2.1030303030303035),Lambda(variables[0]=2.1151515151515152),Lambda(variables[0]=2.1272727272727274),Lambda(variables[0]=2.1393939393939396),Lambda(variables[0]=2.1515151515151514),Lambda(variables[0]=2.163636363636364),Lambda(variables[0]=2.175757575757576),Lambda(variables[0]=2.187878787878788),Lambda(variables[0]=2.2)
266.85591275117946,252.32588850021313,237.85980971266997,149.13391453169874,133.7710708040561,96.04411927262167,79.33485806521252,127.1886356724736,55.94163448628964,89.91331822469795,76.66718226727876,34.92197953648805,56.765084527071956,68.42347970913735,74.53205549937704,37.067575490863874,32.08609341571408,38.93806544808137,29.95903713966559,25.592644275764105,44.64130269805972,34.593793448634074,25.761846623240793,31.105547978488342,45.04096066874613,20.331499886107416,17.64890156961781,15.264947229614947,13.131275068858226,15.054162552942993,9.4100601439347,18.418220841175007,18.236553173568232,13.432269405624643,14.313068152848762,35.463864040975594,15.26868091823293,15.177040464825126,18.76767001034855,10.691261657269187,11.741271796951303,7.196771553219936,5.590908934875478,8.330513973941915,7.280013806020316,11.128947990717151,10.014756649447433,10.431326191743427,11.102001089470944,7.610547919023541,16.402835288018444,7.431322287751509,6.2247259510374535,12.586573274606682,10.105871793905106,12.19828170970044,8.678437248269624,10.018376074467916,7.1793550457464015,7.292511000506357,5.687106846496863,8.110766572225902,7.767719576380458,7.2390670291317125,6.733118118400381,6.246040730138982,5.776073047528969,5.321442135313778,4.8789430650316445,4.445168796806004,4.0144821249251175,3.5767237838191286,3.108197235679015,2.4261559050644936,2.517319215883716,2.355867370607829,2.5485777504270026,2.588027605384193,2.3881823231819252,2.4893186186451497,2.6311454505797816,2.3210507015176787,2.6878864606705255,2.5272666803943555,2.6356072847870142,2.5447540170625405,2.5821230006478193,2.385327650324808,2.4244949626858663,2.373296281105448,2.297547317300856,2.6257843140251906,2.5344790198803326,2.347551895246522,2.469721582964965,2.6285330949445265,2.4286622594764924,2.6145355242846087,2.3728567881839613,2.369854258822062
1297.2009824186541,1218.0314164344918,1146.625620236651,1073.765712081615,1009.3541981098576,953.4641731753427,898.0196082676243,845.9073787281484,797.6130147114926,754.4312064712738,712.454347873415,672.0576713760361,635.179571779899,598.2473847819841,563.8100272835889,532.2394477881119,502.5883093181832,475.1929361999807,449.37582309795516,425.64794604684533,403.22262312476016,382.03945314281134,361.4214378707762,342.6603551827031,324.9595856048306,308.03346893309345,291.63440992441105,276.32514905057195,261.1735805391685,247.17868127648254,234.91050131003928,222.13956982077264,211.10496333875778,200.54775884362977,190.39299135771364,180.66870511007082,171.36379356325185,162.41807083854823,153.85543519162673,146.10284348644407,138.84853172333175,131.5562735795262,124.71072029073477,118.40660433252867,112.69878741604933,106.8482680476047,101.52718170847346,96.50258390412883,91.58847589271446,86.97813264910856,82.55401438141922,78.53679669080081,74.54093909382476,70.90725715660474,67.21699008775852,63.676600145250745,60.53678566946593,57.471531228004615,54.54169556308459,51.85368545459728,49.197612573384006,46.654315390910725,44.11039474156669,41.74989631597207,39.53356945701623,37.404898850536796,35.26662673001108,33.47015843639542,31.857155683416927,30.05711177401574,28.338229371313016,26.742144533289142,25.150677449950308,23.64430283404466,22.239447381623723,20.928634215604887,19.599440907260078,18.387894031440794,17.101630914042882,15.90477182129631,14.789401005690006,13.70899644532964,12.697404908944993,11.734655945128267,10.944317415241901,10.273705171961621,9.552498686471335,8.969894407171353,8.58238484262282,8.142435702656618,7.641582053249385,7.268022178213797,6.961771834858488,6.608487649901832,6.323363744205809,5.7938523838446985,5.653476010236589,5.568964085834871,5.300647291706834,5.283080006456596
1418.447590020615,1329.1269433205068,1253.3259841737683,1178.3538296487272,1107.5574549515152,1044.0662880516882,986.6154491028824,929.8647224339621,875.3696624466837,823.1222719145517,778.4074137659294,735.247440145372,694.5765820110701,655.6132449303809,617.4587829843239,583.4292033651403,551.2348050257629,521.8154260992756,492.11791950738103,465.35807098106227,440.20507572776717,415.8495566356097,395.2326408752521,374.6403078805304,354.6683352768857,336.5895152992318,318.5893927358198,302.0723446337181,285.52225905269955,270.9792179322568,257.28010276513044,244.3777684550269,231.9374591460152,220.3242194013914,208.6776874388393,198.22581262742386,188.47947354879528,179.2613121039918,170.3730786001877,161.63724897275142,153.83539369666704,146.45379846512898,138.6914761259409,131.81013287824535,125.21874499167423,118.9429223612277,113.00899706458208,107.26037819390467,101.89282707157778,96.81466911174711,92.09754417585785,87.4947373623914,83.28667082501352,78.99414344758385,75.35363460507008,71.58990953656463,68.05445343053742,64.74238112493259,61.48633694081341,58.384266573979076,55.304395152709006,52.51771753844393,49.74017676693902,47.15798587049672,44.80109912647869,42.42479061487106,40.224157008481455,38.03359493640671,35.993108015205166,34.06470448930888,32.2569960697999,30.475721853510183,28.864664447117736,27.250448482963673,25.636010190239563,24.077800996431915,22.652568587037944,21.261273167231856,19.84003404895902,18.510773333695568,17.29206772642812,16.090663477178435,14.940213954558008,13.891295680154558,12.93734526959928,12.077645660313719,11.315411335731751,10.716295075166787,10.04434066455529,9.490124235086643,8.981607010275406,8.460394723170475,8.24858467412913,7.706051698231658,7.44662567626051,6.940344204679914,6.737500868444856,6.61947474277648,6.231559249064827,6.031500028595808
1498.4763048440705,1410.927840775647,1330.4950899203016,1253.85911031958,1179.9734855213,1110.0572573941731,1045.9351146252482,984.5360679945867,928.4964059173282,876.3645088830949,823.525199872487,775.6808137750437,734.1344309210126,693.0858876632559,653.3284791028061,617.4898523383766,583.4875090434068,551.3044591845063,521.1211845468858,493.5640058227654,466.56087362044434,442.37602603582764,419.17657551583034,397.3823745252085,376.6003740994693,356.65076255097256,338.1171242367268,320.35634924153135,303.5767476802832,287.5998877016483,272.9914717203914,258.9663922529217,245.96409932417174,233.62914546903613,221.63688937951662,210.22078702505,199.96949915446993,189.7832734552981,180.2648699890342,171.1972414047556,162.43793720555286,154.66187177270132,146.9614054030297,139.66116202747622,132.87195646878442,126.38442754710896,120.21493912559195,114.40322312400723,109.17586470946873,103.79434164904868,98.60508194261905,93.745598739306,89.3216083050146,84.86581223369569,80.65583563578255,76.75695309718749,73.0341539635775,69.53850889223627,65.99406042398192,62.7620266708683,59.49461800754792,56.523613501835925,53.79233652113332,51.048630235125636,48.51046679203366,46.0875951960663,43.87404143257722,41.586321088254465,39.31435794251802,37.29575934423288,35.25734048854594,33.35567243506051,31.545591136149728,29.785360292433733,28.055373926936912,26.451049800063153,24.88627024776853,23.309656724987544,21.833816646089087,20.427258299644137,19.067526200440696,17.81061844712612,16.544413098923677,15.42889074556436,14.377708380824945,13.465855883266093,12.681896443259413,11.991277059556767,11.282420067511259,10.741492132457187,10.090666502248302,9.51304349085261,9.162780181194579,8.611312654560884,8.257067592807143,7.865444332694502,7.5467300606949905,7.312484149863155,6.9102690944135565,6.632834848642938
1575.9400250573847,1481.182468363907,1395.3748031497712,1314.2000936255213,1239.188754553675,1164.555432802655,1093.9499328187323,1031.3861078667367,971.681536308109,916.0843537856425,861.5613656424568,811.6569594871198,767.2980569055496,725.7375795084309,687.3802157685697,648.3248630144211,613.6208626943895,579.9850232472551,548.1693841789446,518.4276944584363,491.1006829112167,464.4973960860516,439.43726595173484,416.21144504336837,395.2466022669249,374.1183226732825,354.19786063110837,336.02487420950047,319.0062122949346,302.3413772157388,286.88546224848517,272.12973463227695,258.62657716136766,245.74116888947717,233.12619655837545,221.3917674763293,210.29559785580275,199.9153818148182,190.12503897889576,180.24187760845683,171.52464527248353,163.1640005350148,155.1516050572458,147.73204310642157,140.3146512498782,133.36514148438167,126.66390206635135,120.3980328727271,114.52320525538457,108.99284074891446,103.77878470941332,98.62773859300813,94.02599806537559,89.29320923871704,84.94733883313,81.05297466351676,77.15269187193212,73.39757695821713,69.82209611905301,66.38209054245091,63.108505194025405,60.010175205092104,56.988153973498484,54.211241800986066,51.54262476278399,48.89043875280634,46.413595629155026,44.03250233290981,41.834171200823235,39.69031877315293,37.64648706917435,35.729502929555316,33.78549934201411,31.967885186550184,30.25891316357724,28.39743547516749,26.714353728851307,25.055696335140606,23.476567857217145,21.995553067832812,20.54508864513335,19.134871593515435,17.765809680472866,16.626510117730636,15.506131072379137,14.526821088786448,13.70836589744668,12.895399578326128,12.15554832972947,11.567238926220194,10.960574390521296,10.326982107453606,9.963135568307953,9.406065829590283,8.990126474058592,8.538350072981173,8.13805328328611,7.891509577347167,7.47919933341966,7.242522416275269
1652.6134415160025,1548.3418916197284,1454.813790559238,1366.2917727046859,1285.0078965901732,1209.2845502449902,1138.6190416585166,1071.1793227315886,1007.2539398953372,947.9852940940091,895.1259932351859,846.0517767185412,799.4023269538596,756.205216620552,712.6439104053003,673.4249234807885,636.4505063943295,601.7212998869111,568.5548753160576,538.7062094280751,509.8850502537727,483.5328688660988,457.33088197047243,433.728950137636,411.2000150119194,390.32929070025955,368.89213661943984,349.99726140587296,332.7737723606482,316.3614575757267,300.5336895762595,284.89256291670023,270.7351174507469,256.6426946908722,243.66733513373873,231.48718685238168,220.05670358181646,209.55661626019906,199.17067675146083,189.41177233311055,179.81952615158303,170.936240135596,162.713747953281,154.702135247544,147.34461523519528,140.3730864316893,133.46294904924468,127.09456793692212,120.78699779251639,114.93479914888938,109.48881117951757,104.2683335852325,99.19716546031752,94.29541683535703,89.66630991509673,85.38284136186898,81.32578844425171,77.31300219512592,73.60231332692733,70.03394450059736,66.67559891883668,63.38474188734224,60.335164739593814,57.30030392202601,54.40157271637649,51.66704231961542,49.063203285838476,46.54388072276915,44.12724691730886,41.91402473966128,39.633823743179626,37.567762295520026,35.50606780601217,33.539586280492884,31.741709893960707,29.947114326362907,28.243280706278323,26.651309192681868,25.064103075871692,23.44383172049343,21.88491614219367,20.3746437655946,18.978773387472614,17.776447202214896,16.60226577100772,15.512746806655331,14.611765147248969,13.847900850670362,13.02031365375304,12.392725581153535,11.733293504265715,11.095966415372526,10.621987308678191,10.050452752736879,9.548611809202162,9.057208006471251,8.717311912674907,8.429557246684658,7.985175060146761,7.66423426003075
1707.85795299213,1608.3452923972272,1512.8029607963183,1418.5641465469896,1334.5256712261105,1253.3896600124765,1180.7964162612625,1112.6559809096602,1049.555460770363,986.2387674502465,930.640578415072,880.0051885110129,830.0823284711878,783.2675122910537,740.9491335952712,698.0036301288111,659.58256195929,624.1039760106615,590.2810687978057,559.9007196395578,530.2939759007689,502.6834339519581,476.55956085257503,450.70267247058956,427.936610315202,406.27315931497327,385.4688738050913,365.76830018463335,346.9169426744232,328.8752907315543,312.1115055377895,296.4096066532162,281.06996299060523,267.6635858755696,254.29300929647255,241.5155947157528,229.86327568838396,218.58355451349541,207.70593130745067,197.61406242488573,188.03849684774457,179.04301905698895,170.567169298745,162.1654967291242,154.28726448320248,146.79772354577713,139.60585919673449,132.9250518875441,126.48596421693138,120.29678613441104,114.55443631650414,108.98411841265757,103.6665850808532,98.64767296960102,93.82458954206102,89.51544181455186,85.18624629717861,81.07674750047025,77.19756145707755,73.55051894143223,69.96551546476378,66.51648864309122,63.19011990281793,59.9496334626763,57.045766139389976,54.196036178774975,51.503871135571,48.90711676116136,46.45433924929408,43.97636723908634,41.72085171556875,39.527591900232245,37.30177113079226,35.24943178990988,33.29041915577616,31.38339841554322,29.634879209504703,27.865347024657005,26.113777293661606,24.449923016089414,22.945322909629038,21.504322702877666,20.028486570669067,18.728683753675284,17.430089052821046,16.288786590209575,15.461497233567359,14.59785670275525,13.760484485817024,13.137960232059351,12.414148123370254,11.793748480408597,11.200263273101578,10.58797433502766,10.099651215538511,9.61679265014657,9.2272414366165,8.88212213999576,8.422707329433514,8.151223310023381
1772.5873971379738,1666.2313094168421,1563.555024899111,1468.5077690657427,1380.3502141335318,1299.27010570895,1223.8197798222725,1150.3906166243778,1084.3830832109472,1022.2698530001286,962.8449338206741,906.6841616583409,855.7649468080099,808.6917518047591,763.6881520456512,723.4462536744641,684.3080404608933,646.5893790204442,611.5913028605926,578.8478918926882,548.4664008815308,519.2583578908187,492.51236286352525,466.95637288195957,443.02547713216114,420.06216448068943,397.8090625892616,378.20709396962707,358.5510482610628,340.23195347379624,323.4458663705863,307.2676293890513,291.90930703761313,277.21604108155276,263.6893638062175,250.67117153929868,238.39675355497604,226.7074299611276,215.35360162648,205.07347378723952,195.2026564182623,185.73184400785513,176.7862827662559,168.25697975663607,160.1585279234008,152.2898234561135,144.96202635096213,138.21450566936744,131.57470797325718,125.30974151671408,119.33962211391788,113.89461949760629,108.46294854931848,103.11473504353454,98.23155839080742,93.48983035006431,88.94014452727102,84.61898539105486,80.61680304709921,76.77026270151443,73.0966857375307,69.36744047745859,65.97684116499633,62.692338518953356,59.630167832923405,56.70473868159017,53.82261299539158,51.18359994454774,48.53565324882854,45.99908713186406,43.56992914019187,41.20408800613817,39.025267318665705,36.94397735583031,34.87255875506644,32.82599711819007,30.888897248907167,29.06737870991547,27.22565041862227,25.520021177474703,23.921415741697807,22.33270974478229,20.881122808107094,19.50056118067362,18.21578942322166,17.094595353453666,16.21004596165991,15.340669265506216,14.441549741650183,13.693147512926322,13.020808223469645,12.353865912406192,11.696589621064803,11.115561968103885,10.675620029730895,10.178242302224637,9.718247155893,9.350704997883263,8.900133722302664,8.612807755208086
1828.8338156738648,1713.2433319908237,1610.6817451810778,1513.828039126934,1423.8372579896402,1340.0099962507018,1261.1013770811328,1185.4966633101176,1114.898276661839,1050.7346755532265,991.6558240051105,937.8245771786218,885.4436094648617,834.9781963401474,790.0609794603081,745.8174255531867,704.9530734707305,667.7949400197924,632.466903090974,597.8373887074722,566.6130216954058,535.9155250599757,508.03143189323333,481.48161913942465,456.0247834002515,433.27488493785654,410.6972095729061,389.45822120579606,369.634214853888,350.9891079072822,333.86173459107005,316.7191980789649,301.221606959327,286.5226291874166,272.5630486558276,259.41922220043915,246.54151167151036,234.55615652426002,223.23833742143634,212.22554235238323,201.93091550748508,192.5126208021362,183.3376844263584,174.46754923777007,166.04608849665848,158.0521219829713,150.52600726228167,143.05833582198352,136.7288089760272,130.35349932143245,124.11625480367611,118.32195052643375,112.72047579077142,107.35021422349331,102.33663455650128,97.52192679341744,92.77661689465734,88.21855916481279,83.92478131327539,79.78344787556142,75.86491485674148,72.14477605533492,68.69756901109415,65.24951133679706,61.99832027422231,58.8354806034283,55.81736621184992,52.9066776218112,50.30350083932314,47.66909661094566,45.16164878489907,42.885529802948156,40.565522100501596,38.37063673383604,36.18020760926536,34.14999024943061,32.18623440716713,30.245487430794274,28.363255287048794,26.553244197178206,24.8242184344045,23.186039740996407,21.643130987852196,20.2701669498462,18.97657908982119,17.875712168630354,16.944881864358535,15.990719800497686,15.077152233935033,14.306311798588311,13.563427210251332,12.8831240468614,12.149417686158113,11.725385791474977,11.191133254388614,10.656133719139907,10.181855146673561,9.748045901572233,9.286635773976514,9.033165584720912
1881.6588318222434,1765.2926634251146,1660.6941584103865,1559.0998793616889,1465.9456484394059,1379.353297277829,1299.488528675824,1224.4953603757695,1151.4077592737897,1086.2721497576106,1025.5605934888708,966.6895205772394,913.568630279605,862.8309787494866,815.6678405710612,770.1418825015628,727.6807157914154,688.3624903732472,651.7365700990889,617.3222378873143,585.26566095772,554.1120340065223,524.4376039085055,496.68548741733923,471.25728468538233,447.03065798101744,423.91382885305296,401.8607058298887,382.030469479316,362.4527573285052,343.9018886081942,326.899562251534,310.862574556571,295.7394903012356,281.33898976342095,267.83355511293036,254.89189423735166,242.40917172095078,230.31711206092024,219.67479947667348,209.04456221139694,199.09920783670685,189.72500724868192,180.5500937125091,172.09596478712209,163.90497130064963,156.40473663276518,148.97827233008363,141.7659964150582,134.95539970746182,128.6696002778024,122.54227958497358,116.62174781897569,111.12739445271549,105.72878934845977,100.5187635388354,95.77906463892154,91.21056600510445,86.80631350771998,82.54764593192097,78.56459494976428,74.73939243290654,71.07682369765271,67.5497172691842,64.16200894736976,60.980346903870704,57.81001661663959,54.961105184117386,52.11461213911594,49.421941255251454,46.8209403818228,44.29042054764226,41.854995395252814,39.60481841107208,37.51972443370946,35.3467018405254,33.301180377472726,31.30553709608876,29.380186518034204,27.569395723803748,25.800091988728113,24.115152956109487,22.49847879918289,21.05869830766938,19.692371699519367,18.528229866924555,17.549416779342426,16.557847870041957,15.586239584188718,14.854044824295583,14.104018390327113,13.349279280873683,12.612349588653734,12.24414182735457,11.638673457238278,11.138577080508313,10.630212763540618,10.20869307902068,9.731173185847252,9.43611470231741
