R(variables[0]=0.8),R(variables[0]=0.8131313131313131),R(variables[0]=0.8262626262626263),R(variables[0]=0.8393939393939395),R(variables[0]=0.8525252525252526),R(variables[0]=0.8656565656565657),R(variables[0]=0.8787878787878789),R(variables[0]=0.891919191919192),R(variables[0]=0.9050505050505051),R(variables[0]=0.9181818181818182),R(variables[0]=0.9313131313131313),R(variables[0]=0.9444444444444445),R(variables[0]=0.9575757575757576),R(variables[0]=0.9707070707070707),R(variables[0]=0.983838383838384),R(variables[0]=0.9969696969696971),R(variables[0]=1.0101010101010102),R(variables[0]=1.0232323232323233),R(variables[0]=1.0363636363636364),R(variables[0]=1.0494949494949495),R(variables[0]=1.0626262626262628),R(variables[0]=1.0757575757575757),R(variables[0]=1.088888888888889),R(variables[0]=1.1020202020202021),R(variables[0]=1.1151515151515152),R(variables[0]=1.1282828282828283),R(variables[0]=1.1414141414141414),R(variables[0]=1.1545454545454548),R(variables[0]=1.1676767676767676),R(variables[0]=1.180808080808081),R(variables[0]=1.193939393939394),R(variables[0]=1.2070707070707072),R(variables[0]=1.2202020202020203),R(variables[0]=1.2333333333333334),R(variables[0]=1.2464646464646465),R(variables[0]=1.2595959595959596),R(variables[0]=1.272727272727273),R(variables[0]=1.2858585858585858),R(variables[0]=1.2989898989898991),R(variables[0]=1.3121212121212122),R(variables[0]=1.3252525252525253),R(variables[0]=1.3383838383838385),R(variables[0]=1.3515151515151516),R(variables[0]=1.3646464646464649),R(variables[0]=1.3777777777777778),R(variables[0]=1.390909090909091),R(variables[0]=1.4040404040404042),R(variables[0]=1.4171717171717173),R(variables[0]=1.4303030303030304),R(variables[0]=1.4434343434343435),R(variables[0]=1.4565656565656566),R(variables[0]=1.4696969696969697),R(variables[0]=1.482828282828283),R(variables[0]=1.495959595959596),R(variables[0]=1.5090909090909093),R(variables[0]=1.5222222222222224),R(variables[0]=1.5353535353535355),R(variables[0]=1.5484848484848486),R(variables[0]=1.5616161616161617),R(variables[0]=1.574747474747475),R(variables[0]=1.587878787878788),R(variables[0]=1.6010101010101012),R(variables[0]=1.6141414141414143),R(variables[0]=1.6272727272727274),R(variables[0]=1.6404040404040405),R(variables[0]=1.6535353535353536),R(variables[0]=1.6666666666666667),R(variables[0]=1.6797979797979798),R(variables[0]=1.6929292929292932),R(variables[0]=1.706060606060606),R(variables[0]=1.7191919191919194),R(variables[0]=1.7323232323232325),R(variables[0]=1.7454545454545456),R(variables[0]=1.7585858585858587),R(variables[0]=1.7717171717171718),R(variables[0]=1.7848484848484851),R(variables[0]=1.797979797979798),R(variables[0]=1.8111111111111113),R(variables[0]=1.8242424242424244),R(variables[0]=1.8373737373737375),R(variables[0]=1.8505050505050507),R(variables[0]=1.8636363636363638),R(variables[0]=1.8767676767676769),R(variables[0]=1.88989898989899),R(variables[0]=1.903030303030303),R(variables[0]=1.9161616161616164),R(variables[0]=1.9292929292929295),R(variables[0]=1.9424242424242426),R(variables[0]=1.9555555555555557),R(variables[0]=1.9686868686868688),R(variables[0]=1.981818181818182),R(variables[0]=1.994949494949495),R(variables[0]=2.008080808080808),R(variables[0]=2.0212121212121215),R(variables[0]=2.034343434343435),R(variables[0]=2.0474747474747477),R(variables[0]=2.0606060606060606),R(variables[0]=2.073737373737374),R(variables[0]=2.086868686868687),R(variables[0]=2.1)
7.17407639259648,7.199846065857262,7.225615739118044,7.251385412378825,7.276999448246642,7.300840272365691,7.324681096484741,7.34852192060379,7.37236274472284,7.39714448163918,7.422376172677561,7.447607863715941,7.472839554754321,7.496870799761908,7.5197718639122115,7.542672928062515,7.565573992212819,7.586734786167381,7.607119829537789,7.627335772126653,7.647551714715518,7.668815694649735,7.690229109370911,7.711642524092087,7.731837158350252,7.74998080747181,7.768124456593369,7.786338563641202,7.805552819331749,7.824767075022295,7.843981330712841,7.8642631657222335,7.884609362720478,7.904955559718722,7.921137755979091,7.937295643092529,7.953650105519781,7.970747700723473,7.987247336050309,7.999969641581703,8.013113856754417,8.026948448527087,8.047106017072982,8.06356203869048,8.083610550501653,8.098213866424263,8.106792423104766,8.114492082113554,8.130079380187468,8.14572389762997,8.154263433520274,8.165824076724752,8.183813156016166,8.196248118084133,8.205753129452852,8.215722829353954,8.225986797123147,8.23655138094861,8.247586775187775,8.259065638873084,8.265072449999979,8.26832430225215,8.28120953791339,8.29469479372558,8.295072349999979,8.308677790292986,8.310072299999979,8.310072299999979,8.313105343965544,8.325072249999979,8.325072249999979,8.325072249999979,8.325072249999979,8.325072249999979,8.325072249999979,8.310772791148407,8.310072299999979,8.302563733018617,8.291476223606734,8.273401240527273,8.250072499999979,8.220072599999979,8.175072749999979,8.113004604756997,8.188691170571104,8.23695908640027,8.338657308832763,8.412004549655066,8.400071999999977,8.556424882092045,8.51715893499069,8.670071099999976,8.73215105555791,8.805070649999976,8.775070749999976,8.835070549999976,8.932219089953556,9.073731917102501,8.997061644102462,9.109815596165324
10.24719733251215,10.267521603880825,10.289172519372107,10.307885969738011,10.328031909865969,10.350001423827086,10.37079954958788,10.390064601093108,10.410374857946985,10.43060062587663,10.45143534099229,10.47025993957638,10.489917081109384,10.507880260787086,10.523419727161995,10.53936583466899,10.557210237740128,10.574007505445751,10.595231125714005,10.614770872587151,10.630546624062982,10.64532554458867,10.660950593681404,10.675846594585217,10.688150258700004,10.705850788751299,10.719582246938456,10.734316358478816,10.750048280120298,10.763163774998246,10.774721028696055,10.789143943718742,10.801438169043172,10.81305870616177,10.823459004131724,10.832838449141034,10.846553636489528,10.858440354977166,10.868715048681775,10.87615262359085,10.88610771114474,10.896892340180552,10.906758971376162,10.918093494743704,10.923458645288436,10.935063550000004,10.943189308064103,10.952152075750867,10.960075123004176,10.967165041879563,10.974568498100107,10.983028607716033,10.99061602970003,10.995919136359332,11.000058546497346,11.004901645238915,11.01006330000001,11.014570889828587,11.020829652570365,11.025063250000011,11.027780549373716,11.031850129842205,11.036000475329608,11.03799936101987,11.040063200000013,11.040063200000013,11.040063200000013,11.040063200000013,11.040063200000013,11.040475662912149,11.041014690337548,11.040063200000013,11.033503155164011,11.030255420231962,11.025844011067466,11.022608005355288,11.017342010357913,11.010862963016711,11.00368545173631,10.99506335000001,10.985917993736612,10.97749836724399,10.964984840898433,10.950063500000006,10.935063550000004,10.919475223519528,10.900141102352242,10.878299776753963,10.855282995278184,10.82645124473625,10.800863927095063,10.775268611501483,10.74686661831614,10.72104187797088,10.70277703256171,10.683790309398226,10.67038280237556,10.653792423611016,10.650767848025433,10.648090882405285
10.437283723943418,10.457486563340794,10.477683709595047,10.497906077760446,10.517234650155158,10.535020319625328,10.553793380630243,10.569812951452345,10.5888930511965,10.606546360471036,10.623564134481454,10.64147228607147,10.659792117208902,10.675400080578951,10.691317500177114,10.707639661144304,10.719584755443762,10.733369291412675,10.75039527874843,10.768810179880369,10.784480788686224,10.798894533384612,10.815063949999995,10.828813883377586,10.84330808837955,10.855362326388663,10.869573525062576,10.882785868847133,10.896751341644556,10.911881316631048,10.926673840351,10.940642043752199,10.951983540801924,10.96425885872257,10.977324213040198,10.989047463394302,10.998790314538509,11.01006330000001,11.019125294254597,11.027940361222257,11.037876480127846,11.046693988539108,11.056813179648781,11.066430174101614,11.073319176080876,11.084195670054406,11.08966054364183,11.098102413252017,11.103105232783,11.109704157261426,11.116153016758426,11.123219776865504,11.130062900000018,11.135773114148995,11.143633628656234,11.146370162900295,11.152019310987525,11.156077318741879,11.160062800000022,11.165132654810606,11.16888141542963,11.171960162229292,11.175062750000022,11.175062750000022,11.178036659402034,11.17861599362739,11.18122930152175,11.185466374592465,11.185254543420356,11.186613163768346,11.18614085516685,11.182926124858993,11.178217063462306,11.175406694034045,11.175062750000022,11.170902820161977,11.163313711891243,11.160062800000022,11.151506332095076,11.14506285000002,11.138331057727575,11.130062900000018,11.116722560223563,11.108977304284638,11.099803442638995,11.08426103088832,11.065222061284388,11.04812610606504,11.029594576491634,11.007560403107577,10.986565088948405,10.959554005489453,10.935063550000004,10.906382344417509,10.888080650867305,10.876149108250775,10.867718943821368,10.847615206720556,10.84609290431434,10.845353077029934
10.58392516279135,10.599776578470394,10.618454052807996,10.636987655198709,10.652741706835377,10.66751250229719,10.68277294504825,10.698381527697402,10.713910438878335,10.730299454501681,10.745584769857592,10.763731927845754,10.778625793397698,10.793705839386973,10.807652609256975,10.826081258713392,10.842276866662258,10.857843529361347,10.872141064458514,10.885339867445502,10.900477637875928,10.91511934638158,10.928155098164767,10.942281987978097,10.953253588591945,10.9650685568469,10.978665640643436,10.989713273104355,11.0040513410288,11.01498907354528,11.027411207850582,11.039811312131782,11.050482797151352,11.062292515719214,11.072631471069514,11.084427654801253,11.094559260223058,11.104108127561803,11.115160669667459,11.127576438364926,11.13665314171787,11.14506285000002,11.1538662699701,11.163280305816814,11.170809202350473,11.176183368918231,11.184264213927376,11.191583009626022,11.200539252161509,11.207937059995004,11.21451802729843,11.220062600000025,11.225009480637604,11.234641814104224,11.235062550000027,11.241368338814992,11.247351056702723,11.250062500000029,11.25461233549279,11.259917229979036,11.263946644148954,11.265062450000029,11.267291450529074,11.26984752480302,11.27200035475202,11.274666034794254,11.275422021892634,11.276576193784189,11.278042509573387,11.278757329510018,11.27785273590668,11.277775325671987,11.273576695882035,11.270253404625178,11.270547325001115,11.26693372376358,11.265062450000029,11.264082719421866,11.259775797881435,11.25239139372034,11.246897801192326,11.23928019801366,11.232228063833075,11.220504225782435,11.208808124350913,11.19442112347731,11.181281014511042,11.164263952571618,11.14506285000002,11.11899814916329,11.100063000000016,11.079687460038096,11.056995630301623,11.033545200669122,11.018501763693358,11.00002702200884,10.990341587759398,10.974787660422699,10.972496046163677,10.965063450000006
10.69458104530531,10.710621175086743,10.729090359500914,10.74507560430589,10.764105710971755,10.779550788527741,10.795384350414034,10.811863917864692,10.825197864493063,10.83892268374623,10.85631666339402,10.873259523958156,10.8900637,10.90564645554737,10.919314845164115,10.931102835303333,10.944034719890977,10.956075094682303,10.965401804925461,10.980592662474733,10.993254285419729,11.003501660818237,11.017390495902104,11.0313311454754,11.042800932773387,11.054625909604542,11.066703767595465,11.08107289085012,11.0914930345277,11.102893068332936,11.113864743593245,11.125404522070712,11.136742818812262,11.147973922189449,11.159833358576863,11.16799783832959,11.17915458672946,11.189259264529458,11.196534867030673,11.205062650000025,11.215869859067219,11.223856221808195,11.23213142807038,11.23905090131016,11.248798922196881,11.25692858747922,11.265951763534146,11.275729474997002,11.285011753927302,11.291477235080237,11.297941990250022,11.30568961634418,11.310062300000032,11.315799610974027,11.320957438274219,11.325062250000034,11.328333947666698,11.331813056955397,11.338805431570538,11.340062200000034,11.343132783417804,11.348722310976187,11.353666890975001,11.355062150000036,11.3554668371644,11.356449088822485,11.360177235120894,11.361256170357077,11.363180656714054,11.362868162558541,11.363381515535325,11.361694297026938,11.359539770107105,11.355247978281396,11.355062150000036,11.355062150000036,11.353430744323223,11.346801626148789,11.340268346498997,11.340062200000034,11.331810927693816,11.325062250000034,11.317028321432693,11.306468960365882,11.29506235000003,11.281911107878086,11.268243838415762,11.254414198753627,11.235754547207979,11.21482465075399,11.19478111110713,11.17352136759815,11.150323529089295,11.126219462033392,11.10684851121409,11.096236636671723,11.085063050000016,11.072965926660332,11.065520891965265,11.055119950553571
10.791542366393816,10.807830670445659,10.822223553821857,10.840044393354404,10.8562096199414,10.870213413528324,10.883426612516404,10.897883994088359,10.913091801820592,10.927476633368315,10.945124977473322,10.963296550175434,10.979288724349471,10.990421620434432,11.004281752371055,11.01698494741564,11.027533682910699,11.040848218202928,11.056829992204667,11.072712016390899,11.086031279327988,11.100063000000016,11.110905620567124,11.12218845665388,11.135608198832731,11.148324678318525,11.15884060878066,11.170572441349655,11.181728982430956,11.192853354064432,11.203863311239951,11.213930803600105,11.224276386876335,11.235062550000027,11.244009243552892,11.25253915664819,11.2625305027671,11.27055636393262,11.282628394743252,11.290893252410347,11.30105289102136,11.30996323998421,11.316483120289448,11.323709331810571,11.32895557984906,11.336656886887713,11.345158280236966,11.353967795237256,11.358476280852962,11.365053726509613,11.371267402770435,11.375867720388698,11.382269056620373,11.386868262201912,11.393229710128931,11.40006200000004,11.401726925642347,11.407728298922466,11.412447806672969,11.416149233999466,11.421547194635998,11.424963106796605,11.428819330188361,11.430061900000041,11.430061900000041,11.431438219822336,11.43419108494795,11.435091125950178,11.434256020116642,11.435065994173378,11.436913518726728,11.434367499630564,11.433772553696768,11.434487971555823,11.431020877111408,11.430061900000041,11.42647997855708,11.422888570387922,11.415173941629474,11.411740752106521,11.402151810276571,11.39847253877531,11.386449132683236,11.378731141881062,11.36720701388508,11.355062150000036,11.342528611076347,11.332169088217555,11.31355737598034,11.29506235000003,11.271146679402095,11.242771768726067,11.219995697949916,11.19783862008016,11.182769774392058,11.174370500591039,11.161089695056635,11.150849276507413,11.13934389907383,11.124277513975285
10.883986340828958,10.898833717890412,10.913937880180278,10.925213201109162,10.943812685833837,10.957200032316933,10.97368244603093,10.988982649865402,11.00447174662474,11.02059789081679,11.032428529400278,11.047713421857807,11.064220734011137,11.077486556471197,11.090213941334172,11.103080885879145,11.115623813729513,11.130062900000018,11.143153951925898,11.157372842210794,11.168601044352538,11.181809804232355,11.193762248365642,11.203532652466054,11.214951449191416,11.227841040652075,11.238562542179432,11.250864455969632,11.261799303433312,11.27170221533752,11.28306588110449,11.292610145429334,11.303154020261509,11.31195410722942,11.3228054041308,11.334102701882564,11.342192088214128,11.351035977381706,11.361639616688677,11.370062100000037,11.375940582624951,11.384918031083421,11.393373815010998,11.399494945472453,11.404039043537429,11.411044041295703,11.4176239291347,11.424785820834046,11.430061900000041,11.436353437255244,11.441400965504766,11.446197520819021,11.452451489175534,11.4575043502124,11.462738354462681,11.46879636668979,11.474638302658013,11.477175436752173,11.481810432220819,11.48587069778498,11.490061700000046,11.490071349267373,11.492426465815345,11.493433285044713,11.496870922708148,11.501313818590893,11.500987083374815,11.502199163399448,11.500344858778732,11.499177728116473,11.497046385823765,11.49830662422278,11.494413574186332,11.492889762286502,11.493721650835132,11.490061700000046,11.490061700000046,11.484986974574083,11.477323689721496,11.475061750000044,11.469525154271743,11.462268775003528,11.45635323955603,11.445061850000043,11.434921702382633,11.423621111779353,11.407627522482882,11.391218065273291,11.372298995474793,11.355062150000036,11.339369640267826,11.319248852208075,11.297057441387938,11.276589180860011,11.254805312642842,11.246360191510096,11.23114453786811,11.215768322384879,11.200068599172821,11.190062700000023
10.961394845603214,10.975092197322763,10.991455159966575,11.008637428668088,11.025538879223163,11.041113382394029,11.057809207788706,11.074116749986272,11.085063050000016,11.100063000000016,11.115866733004196,11.130062900000018,11.140973799043609,11.153773601816152,11.16666857032187,11.180981130360374,11.192481967789856,11.206989266798729,11.21853422820562,11.228141439357563,11.240198462176501,11.253004938437519,11.265062450000029,11.275719854260943,11.287094813590427,11.299331168904105,11.310062300000032,11.320020119764491,11.332381459285555,11.342129671052907,11.353047006533663,11.36172251963598,11.373884950967218,11.384340544708214,11.391299871109076,11.399126381637135,11.407463201999626,11.41589154758305,11.423359001169427,11.432216538768845,11.442790942357442,11.447683397571812,11.45603605034525,11.461335616078223,11.469926650515463,11.475061750000044,11.48029323959675,11.488745617524685,11.493940189997474,11.500510335286895,11.505061650000046,11.509103977039253,11.513992423040678,11.517562140610014,11.521761466847627,11.525344313057717,11.532033608397633,11.53506155000005,11.541641184035997,11.54427083810126,11.545645098713909,11.549777200926064,11.55213419126333,11.552929746182267,11.556051215403178,11.559902019812487,11.56143607296729,11.565061450000051,11.565061450000051,11.565061450000051,11.565061450000051,11.565061450000051,11.563454306594577,11.562199711971443,11.557552282333946,11.552660681169446,11.548107097417688,11.541647490923319,11.5369762522523,11.53506155000005,11.527713408719205,11.52022754313984,11.514323433335075,11.505061650000046,11.493854736236287,11.481011641434382,11.465794079079128,11.449108601209813,11.431508382476515,11.410751380723005,11.390879867749511,11.369478955051662,11.346550346848682,11.325062250000034,11.306704988828956,11.29506235000003,11.284206154450434,11.265943429501835,11.256930169612323,11.24802268989842
11.028374209942498,11.0445572560173,11.061424526655907,11.074560869449018,11.088616514360499,11.100606016169397,11.116822890170319,11.130061783959086,11.142996860686836,11.15992028749541,11.174247343279935,11.188048326106173,11.201868071635992,11.21676856640878,11.230651049154046,11.243857684799092,11.25617536819271,11.269579177423548,11.281629349119266,11.293678173667496,11.304315461213271,11.31572627314519,11.328280386565147,11.33791385735223,11.349217643621511,11.360708159831779,11.370062100000037,11.378692721421181,11.389571886116446,11.40006200000004,11.41235571957067,11.420609069407725,11.430061900000041,11.440104771484437,11.446875422905615,11.455296669404332,11.465053490692778,11.474297174501087,11.481000345045477,11.48960811764324,11.498771938842227,11.505061650000046,11.512555291706827,11.520239657355443,11.529636563377359,11.535732163466326,11.543035451247603,11.548678350957541,11.556415219034589,11.564744910621448,11.568382639975253,11.572312511415465,11.577150916155038,11.5809471475201,11.590155535692144,11.594385468289117,11.595061350000053,11.597541317305462,11.598903967638945,11.602851230709216,11.607297812459935,11.610045278729945,11.610061300000055,11.611329909878704,11.612602875091858,11.6131546700677,11.615864960541376,11.618512570780133,11.617351734003778,11.615944858197711,11.615885250902329,11.616719146219403,11.619009517360876,11.613902742743443,11.610852669576182,11.610061300000055,11.609858853483322,11.60310704054582,11.597040263173911,11.59456594615108,11.58594661982772,11.576196618223245,11.565976722703391,11.556187139670822,11.547575652835441,11.534513614724027,11.520061600000048,11.505275380451154,11.488757892961765,11.470653106442802,11.445132335031058,11.421356635646466,11.40006200000004,11.374700651697673,11.355062150000036,11.347216084105684,11.333214768233956,11.31998236764409,11.306560922283886,11.296655087826469
11.085857546463847,11.099464507418244,11.114814719560066,11.129177032291643,11.143777174631893,11.160058142085095,11.175692385301687,11.19213156430136,11.205968315072807,11.220887132485666,11.237852856391637,11.24915758669466,11.25959009214607,11.273314234604863,11.286037304968477,11.299225022247219,11.311042290268137,11.325062250000034,11.336158869500855,11.34823226099572,11.360486005713778,11.371943035497198,11.383719464454614,11.396455653237775,11.408435969938143,11.418739253825162,11.431583177417098,11.442412600131085,11.450766062532415,11.457981079208091,11.466226240931324,11.475061750000044,11.485639307737461,11.49526499277403,11.505022636337822,11.515595606558513,11.526406060270622,11.535273172562945,11.544998153383023,11.551333643014296,11.559356037797404,11.567213822306456,11.573361448584006,11.580161537655194,11.585789461308865,11.594328519847439,11.597051133492645,11.60500680651009,11.611554457835489,11.619723332982526,11.625061250000057,11.629984853071132,11.634588844730521,11.639306091974666,11.642480378739208,11.646511614535752,11.648327067453955,11.65450621456884,11.657816864656702,11.659899448244643,11.662563484192416,11.66459143562726,11.666022331630767,11.664576370587227,11.664925044191461,11.666884724430528,11.669259709207758,11.66862332252911,11.669599428310276,11.667425212343781,11.665973948127112,11.664911360701353,11.665546332685965,11.663457075955488,11.660457746179643,11.658448147869619,11.655061150000058,11.653341903327666,11.64416905677106,11.639768616781712,11.629971765774357,11.625061250000057,11.616382571784536,11.604958868487918,11.593906143108873,11.580061400000053,11.56617721194686,11.550161282278752,11.532043589000368,11.511228271879654,11.490174259970889,11.466991146215086,11.442777346745844,11.419830720532417,11.400257530955804,11.393592272233407,11.379939473136735,11.357670971784023,11.34871030667868,11.342367696384292
11.137170699621947,11.151813672480108,11.165216038583466,11.178648069705222,11.196915505314292,11.211650238789135,11.225104282024096,11.240045541229831,11.253500067092816,11.26889427602995,11.284509940582373,11.29784725188511,11.310062300000032,11.324572785563774,11.338588928712472,11.353285226547554,11.367135931420176,11.37942593710511,11.389457290781024,11.399778828786719,11.41402249396025,11.427291583403179,11.438204990796834,11.448158254710235,11.459595431841768,11.470492715065676,11.479842572483971,11.490671488449388,11.502869346182688,11.513992324198567,11.523430068373349,11.53506155000005,11.546660627882677,11.555152751151669,11.564982619177984,11.57297060016961,11.580704127784333,11.589150175920741,11.595061350000053,11.600709022965676,11.60808023109686,11.614923011332266,11.622104688874785,11.627865728183039,11.637244707680761,11.643139017242744,11.651478555527795,11.656533119681377,11.664030209224746,11.670061100000058,11.672536090910766,11.678219895796063,11.684569440118375,11.687965721135608,11.693328342594116,11.696330595906307,11.700061000000062,11.702445220042929,11.704947071174196,11.706191641101876,11.708156450399114,11.712133039778363,11.715060950000062,11.715060950000062,11.715170409384669,11.715775706891229,11.715525242044016,11.715060950000062,11.715060950000062,11.715060950000062,11.715060950000062,11.713067217565179,11.71003047805485,11.7083714608883,11.705208291355236,11.700061000000062,11.69951728660846,11.693321634165596,11.685948847868453,11.68077969228674,11.672422543739895,11.669765222386483,11.657120424060661,11.647069626769214,11.637414975042072,11.625020835121967,11.610061300000055,11.595061350000053,11.578056161759166,11.55339141802644,11.5344136304912,11.505639344068062,11.484534509705872,11.465159262461126,11.443194915516708,11.431667509108237,11.415061950000041,11.40217037975547,11.396006896430881,11.385979379525924
11.191847874407127,11.205062650000025,11.219651309260154,11.231716609045902,11.245335338817458,11.258340233442125,11.273357926646225,11.284049097381148,11.300126426792566,11.313437128543788,11.328552105827537,11.343088100848712,11.356023458751503,11.371507859302351,11.38428485253554,11.397470200324939,11.409279007032923,11.420473845637115,11.433262617786204,11.447906590864568,11.45841659990131,11.469569885513696,11.483319162705993,11.492101094902248,11.506509791783415,11.520014478268804,11.531766767438224,11.542660812121891,11.552974079759645,11.564072659819875,11.574860707421214,11.586012648555851,11.596573274686271,11.606605974979695,11.615833443958874,11.623370253294262,11.629218587204774,11.635560510351683,11.641513065241844,11.64807450443311,11.65519002858081,11.662176293805677,11.670989998671985,11.681135721199796,11.688411309372324,11.695839511691531,11.700372959532185,11.705923545718873,11.712225988017058,11.715241218088789,11.720026750366015,11.724933326545345,11.729793071441366,11.733581813841644,11.736558897656597,11.743764158945897,11.745711589603841,11.748301505225045,11.753506758066447,11.75397782313762,11.756401779901037,11.759488857477212,11.760060800000065,11.76085106188385,11.760060800000065,11.761206421125996,11.761814443146754,11.761827356599937,11.762949453641525,11.763633284301237,11.76260450513607,11.760060800000065,11.760060800000065,11.758378869003156,11.753030739085341,11.746002718364505,11.742788365313126,11.734401864077807,11.730060900000064,11.726421322294447,11.715638574241938,11.71172329384003,11.700411094437,11.691875380604133,11.680782856272144,11.66919482825052,11.651407393534562,11.636398118691938,11.613670345174048,11.595061350000053,11.570259850217086,11.545655732865981,11.525460017154268,11.503657431889442,11.484051958125963,11.473882554230704,11.455973210354076,11.448968335077867,11.43832778936908,11.430274258600525
11.241340945627902,11.255578608015814,11.268297354933143,11.281864359528448,11.295256827402527,11.308718156807432,11.322980044490027,11.336801343451535,11.351030255823497,11.359935637217754,11.3733974876805,11.385062050000037,11.396176263430657,11.409579765921272,11.424693737985146,11.436443158403241,11.45050863916664,11.465322721304137,11.476118580973418,11.487806865046238,11.502977783173943,11.513878222607223,11.526460991687165,11.536771689051458,11.547463488970644,11.558306286708438,11.570544645197142,11.583594100381939,11.59462496081095,11.604596219142291,11.61416761851434,11.624236887946687,11.63262898826532,11.64253204985254,11.651818086411105,11.661725719284128,11.670061100000058,11.678597668937673,11.688071663920844,11.696737949973915,11.706156874487649,11.712580137984911,11.715862483196227,11.725093273127817,11.731720323717584,11.739183763133761,11.745060850000065,11.751154926435484,11.757031256226947,11.760144957102456,11.765151977232998,11.77165079673345,11.77512350966527,11.777094338278644,11.779862929608546,11.783184353843234,11.787064943482871,11.790060700000069,11.791358646304877,11.796943813751865,11.799719719065752,11.804637111882384,11.805048372884869,11.805864697386971,11.80699109834807,11.808255657117593,11.807968199237935,11.807208106125854,11.806842631881947,11.807717323230944,11.805060650000069,11.805060650000069,11.802941282698809,11.797946639529027,11.793317404731953,11.790060700000069,11.785430563805496,11.779692070187636,11.775060750000067,11.769850051572089,11.760060800000065,11.754588474969708,11.745060850000065,11.732180673077208,11.721981226907584,11.708081554618914,11.691157240090655,11.670370083458108,11.652829412476883,11.631341056831175,11.605803366172506,11.58027850476185,11.56291853380023,11.540397330700587,11.521087701681473,11.507384531986595,11.496337266908117,11.484767104022316,11.47821079234748,11.469532375922855
