R(variables[0]=0.8),R(variables[0]=0.8131313131313131),R(variables[0]=0.8262626262626263),R(variables[0]=0.8393939393939395),R(variables[0]=0.8525252525252526),R(variables[0]=0.8656565656565657),R(variables[0]=0.8787878787878789),R(variables[0]=0.891919191919192),R(variables[0]=0.9050505050505051),R(variables[0]=0.9181818181818182),R(variables[0]=0.9313131313131313),R(variables[0]=0.9444444444444445),R(variables[0]=0.9575757575757576),R(variables[0]=0.9707070707070707),R(variables[0]=0.983838383838384),R(variables[0]=0.9969696969696971),R(variables[0]=1.0101010101010102),R(variables[0]=1.0232323232323233),R(variables[0]=1.0363636363636364),R(variables[0]=1.0494949494949495),R(variables[0]=1.0626262626262628),R(variables[0]=1.0757575757575757),R(variables[0]=1.088888888888889),R(variables[0]=1.1020202020202021),R(variables[0]=1.1151515151515152),R(variables[0]=1.1282828282828283),R(variables[0]=1.1414141414141414),R(variables[0]=1.1545454545454548),R(variables[0]=1.1676767676767676),R(variables[0]=1.180808080808081),R(variables[0]=1.193939393939394),R(variables[0]=1.2070707070707072),R(variables[0]=1.2202020202020203),R(variables[0]=1.2333333333333334),R(variables[0]=1.2464646464646465),R(variables[0]=1.2595959595959596),R(variables[0]=1.272727272727273),R(variables[0]=1.2858585858585858),R(variables[0]=1.2989898989898991),R(variables[0]=1.3121212121212122),R(variables[0]=1.3252525252525253),R(variables[0]=1.3383838383838385),R(variables[0]=1.3515151515151516),R(variables[0]=1.3646464646464649),R(variables[0]=1.3777777777777778),R(variables[0]=1.390909090909091),R(variables[0]=1.4040404040404042),R(variables[0]=1.4171717171717173),R(variables[0]=1.4303030303030304),R(variables[0]=1.4434343434343435),R(variables[0]=1.4565656565656566),R(variables[0]=1.4696969696969697),R(variables[0]=1.482828282828283),R(variables[0]=1.495959595959596),R(variables[0]=1.5090909090909093),R(variables[0]=1.5222222222222224),R(variables[0]=1.5353535353535355),R(variables[0]=1.5484848484848486),R(variables[0]=1.5616161616161617),R(variables[0]=1.574747474747475),R(variables[0]=1.587878787878788),R(variables[0]=1.6010101010101012),R(variables[0]=1.6141414141414143),R(variables[0]=1.6272727272727274),R(variables[0]=1.6404040404040405),R(variables[0]=1.6535353535353536),R(variables[0]=1.6666666666666667),R(variables[0]=1.6797979797979798),R(variables[0]=1.6929292929292932),R(variables[0]=1.706060606060606),R(variables[0]=1.7191919191919194),R(variables[0]=1.7323232323232325),R(variables[0]=1.7454545454545456),R(variables[0]=1.7585858585858587),R(variables[0]=1.7717171717171718),R(variables[0]=1.7848484848484851),R(variables[0]=1.797979797979798),R(variables[0]=1.8111111111111113),R(variables[0]=1.8242424242424244),R(variables[0]=1.8373737373737375),R(variables[0]=1.8505050505050507),R(variables[0]=1.8636363636363638),R(variables[0]=1.8767676767676769),R(variables[0]=1.88989898989899),R(variables[0]=1.903030303030303),R(variables[0]=1.9161616161616164),R(variables[0]=1.9292929292929295),R(variables[0]=1.9424242424242426),R(variables[0]=1.9555555555555557),R(variables[0]=1.9686868686868688),R(variables[0]=1.981818181818182),R(variables[0]=1.994949494949495),R(variables[0]=2.008080808080808),R(variables[0]=2.0212121212121215),R(variables[0]=2.034343434343435),R(variables[0]=2.0474747474747477),R(variables[0]=2.0606060606060606),R(variables[0]=2.073737373737374),R(variables[0]=2.086868686868687),R(variables[0]=2.1)
7.17407639259648,7.199846065857262,7.225615739118044,7.251385412378825,7.276999448246642,7.300840272365691,7.324681096484741,7.34852192060379,7.37236274472284,7.39714448163918,7.422376172677561,7.447607863715941,7.472839554754321,7.496870799761908,7.5197718639122115,7.542672928062515,7.565573992212819,7.586734786167381,7.607119829537789,7.627335772126653,7.647551714715518,7.668815694649735,7.690229109370911,7.711642524092087,7.731837158350252,7.74998080747181,7.768124456593369,7.786338563641202,7.805552819331749,7.824767075022295,7.843981330712841,7.8642631657222335,7.884609362720478,7.904955559718722,7.921137755979091,7.937295643092529,7.953650105519781,7.970747700723473,7.987247336050309,7.999969641581703,8.013113856754417,8.026948448527087,8.047106017072982,8.06356203869048,8.083610550501653,8.098213866424263,8.106792423104766,8.114492082113554,8.130079380187468,8.14572389762997,8.154263433520274,8.165824076724752,8.183813156016166,8.196248118084133,8.205753129452852,8.215722829353954,8.225986797123147,8.23655138094861,8.247586775187775,8.259065638873084,8.265072449999979,8.26832430225215,8.28120953791339,8.29469479372558,8.295072349999979,8.308677790292986,8.310072299999979,8.310072299999979,8.313105343965544,8.325072249999979,8.325072249999979,8.325072249999979,8.325072249999979,8.325072249999979,8.325072249999979,8.310772791148407,8.310072299999979,8.302563733018617,8.291476223606734,8.273401240527273,8.250072499999979,8.220072599999979,8.175072749999979,8.113004604756997,8.188691170571104,8.23695908640027,8.338657308832763,8.412004549655066,8.400071999999977,8.556424882092045,8.51715893499069,8.670071099999976,8.73215105555791,8.805070649999976,8.775070749999976,8.835070549999976,8.932219089953556,9.073731917102501,8.997061644102462,9.109815596165324
10.23861300456544,10.259716650225386,10.278849023336305,10.299628092621221,10.321636601122693,10.343362240052466,10.364233196542408,10.38627079868276,10.405909200824086,10.426906039536568,10.44744255905528,10.467589936183668,10.485210061705178,10.50416268741982,10.522231092476117,10.539389780933863,10.557927316180338,10.575406866058865,10.596223952953363,10.615225965253448,10.631687095810596,10.64700566662444,10.662290498856846,10.676988800111197,10.69418482763766,10.709322752919974,10.724765147393839,10.73972950873432,10.754549549700172,10.76791273421189,10.780865577072834,10.793623702278504,10.806730396011572,10.820113303359324,10.830063899999997,10.842422143552165,10.852840385455426,10.864959161547574,10.876432373666207,10.88719845104387,10.89703144093198,10.906866151688046,10.917107147841735,10.925280045387144,10.935063550000004,10.94401295676016,10.951674984784482,10.959538021162757,10.96600304744466,10.976811347460067,10.983331531493414,10.99115503715849,10.997394561980355,11.004450897410708,11.01006330000001,11.013679292001092,11.019768722079862,11.025063250000011,11.028986119762667,11.035673035864809,11.039431162932562,11.041019253416199,11.044313190097672,11.047851725104683,11.051513509185769,11.051991650702155,11.054590680374092,11.053296786836302,11.052229127128864,11.052389400185396,11.05445937326601,11.049072967682292,11.045791798481002,11.042238993107228,11.040063200000013,11.038528692783872,11.032396456526874,11.025063250000011,11.015629592254832,11.007260347019335,10.996185616283757,10.986185144237893,10.974699554275999,10.963267072543196,10.948314405229638,10.930370268933135,10.91181714177567,10.890157183518694,10.866682971105062,10.843751996328194,10.820073908109393,10.793499907338916,10.7628641114494,10.740075903945696,10.71716881664401,10.700482283213926,10.685698122087949,10.667729711691353,10.665332764714167,10.665064449999985
10.424550408094222,10.444279163634357,10.468648446058138,10.486004593672895,10.506148089868681,10.524854182408669,10.543604478147165,10.56378388613406,10.581581823192314,10.6004701947508,10.619850518209823,10.637918342588494,10.655059181784313,10.671361914286578,10.687831058884175,10.70209062280529,10.716208834741394,10.731044034163705,10.747862412941982,10.765830460697046,10.783326637073658,10.798829736864505,10.815063949999995,10.829567141458075,10.843857239954403,10.856335079753906,10.870094253755001,10.883479087311011,10.898136561040584,10.913956544151894,10.929557934313264,10.94386122141243,10.95636496652241,10.967151036158558,10.982099176272676,10.99506335000001,11.00569580680126,11.014787248623737,11.023985859667352,11.03381776732184,11.04374613565658,11.055063150000013,11.062622839167217,11.071461287578455,11.081381163964782,11.08881630680558,11.096456688194337,11.105184751211157,11.113256549122054,11.118650427174229,11.125231026889846,11.131661479780414,11.139520193064687,11.145938843557623,11.152358232427991,11.160000524255857,11.162136232968445,11.167166654952908,11.172124532659916,11.175062750000022,11.179284257171652,11.183105923976893,11.18783760206921,11.190062700000023,11.190140447735955,11.192093443712245,11.192819698077647,11.193148363767747,11.193254732779307,11.193327641662039,11.19188627988771,11.190062700000023,11.190062700000023,11.190062700000023,11.188037193136758,11.18050295341723,11.175342940217066,11.172203458864423,11.164929836408021,11.160062800000022,11.151347550110582,11.14506285000002,11.133898257438108,11.1232830556404,11.110779703955618,11.099730025951695,11.085063050000016,11.06608602696934,11.043559919293301,11.025063250000011,11.002907604650247,10.980063400000008,10.953502024080334,10.92816749869327,10.909574546157785,10.900704253451421,10.889318751195084,10.871339573170475,10.872560637151738,10.872139635577138
10.564778285242191,10.583036352406769,10.601202581206081,10.620538459518968,10.635968078575802,10.652401674506361,10.66985909505255,10.686908039554778,10.706017327264066,10.722024204717226,10.740069763569572,10.757410978442847,10.773052823310474,10.788250439411117,10.8033996326602,10.821932414022873,10.838482599041546,10.855742364830615,10.870212100477962,10.883713605429136,10.900075943571954,10.914937745269835,10.928156700659367,10.942445859785831,10.953622681337913,10.966257490948038,10.979530578454868,10.990630384274393,11.006627062312495,11.018134837321842,11.031314507073862,11.044582628602798,11.055063150000013,11.066778519836598,11.07850549399254,11.08884392762093,11.098904953550436,11.109977832446074,11.121393095755707,11.131280354988423,11.143641761707617,11.153214910436144,11.16125432306541,11.1701442166118,11.177282521839716,11.18734707950234,11.194778902113036,11.201590709235406,11.207662657427829,11.21708340488643,11.226098848515832,11.234822758400334,11.235758989597022,11.242769697412891,11.249559727892501,11.254487758111365,11.260037516967188,11.264948662617977,11.268733994615856,11.273336062738641,11.277793479361842,11.28006240000003,11.283542531650191,11.285763766811657,11.288285963515344,11.290657665669304,11.291265744049879,11.291064096268808,11.29219273759095,11.290509609877807,11.291463376958356,11.291819380807256,11.29010132984822,11.287486859893853,11.283821551612268,11.280839453326701,11.28006240000003,11.28006240000003,11.276847960971747,11.269877602972558,11.265062450000029,11.257898874590541,11.250062500000029,11.237565411976187,11.228508425325495,11.216652899170773,11.200195620794908,11.183330183953661,11.162957084090122,11.143438907247976,11.118501129102741,11.09972791580974,11.077229691883078,11.055063150000013,11.037443077456718,11.023838458596389,11.012179847845683,10.999765954100734,10.997218211712818,10.986661216435042
10.677059138270845,10.692510139500857,10.711959513031626,10.731670020390109,10.749645253359425,10.767826696476883,10.7854509645356,10.80089543239532,10.817025891534831,10.831815550926152,10.848758326063251,10.863908998864654,10.880327189497772,10.897328429147944,10.911269673663613,10.924805173694786,10.937494794890481,10.950736728624328,10.961925952965519,10.977884322724696,10.99163679044777,11.001958344151332,11.01662423389742,11.030625010376843,11.043123249576109,11.055328039898672,11.069319752974224,11.083279673460213,11.093816756335253,11.104830657271956,11.117191391483527,11.130062900000018,11.14255284544287,11.154511897076027,11.164684415638858,11.17441944715066,11.184510602092866,11.194036696719358,11.205062650000025,11.212989230831653,11.221572850613692,11.232263553786977,11.24121926556425,11.249835938942443,11.257506501519979,11.266806983071689,11.278011932253085,11.285463322882617,11.294982813689632,11.30270108762927,11.310967331443178,11.31660339148752,11.324454382808185,11.329098574378051,11.334524200342445,11.337512715316274,11.340646279833935,11.346870422712705,11.350757741413018,11.354528111049728,11.358561278232612,11.364531853460303,11.368566076020107,11.370062100000037,11.370062100000037,11.37162056485514,11.375971082659442,11.37824630695579,11.378143673231992,11.379377317077594,11.380027214478208,11.37869077980104,11.379565769375299,11.376349618481047,11.373979867843728,11.370062100000037,11.370062100000037,11.365346363914027,11.360758189303608,11.355062150000036,11.348261358708134,11.340062200000034,11.336596446449954,11.32622548494568,11.313259223941014,11.304001390251036,11.287770856292148,11.270231177509427,11.250397096769156,11.235062550000027,11.21286435279182,11.18862813963741,11.170840275241678,11.1498898695089,11.130237715421815,11.119909453689303,11.107454449732156,11.098865782524834,11.086591205268642,11.08058451413901
10.772473293453244,10.789074693986027,10.807852581079015,10.823455790460363,10.841433598223864,10.85853407625873,10.874386726668527,10.888952489311217,10.902784408308008,10.918033837314304,10.936334106667942,10.953315142079457,10.968524336332788,10.985574266769088,10.997621820577674,11.01006330000001,11.025063250000011,11.038179035512503,11.053597944874173,11.070063100000015,11.085063050000016,11.096266062537248,11.109128475190456,11.121036167406075,11.13489959899556,11.148321700853485,11.160062800000022,11.17243615397595,11.185466410205988,11.195664845658914,11.207143901333614,11.219565207033067,11.228213963050141,11.238946366719896,11.250062500000029,11.25918398149219,11.270253464884696,11.28006240000003,11.289577973057886,11.301853951898664,11.310062300000032,11.318628392985914,11.326269103745263,11.333902027939356,11.340398117008798,11.348359008454402,11.355578389264062,11.364145754330666,11.370062100000037,11.37829518545943,11.383238552419476,11.387513057985203,11.3956316129339,11.40095927428136,11.407481175152364,11.413624792125647,11.418309157167691,11.423901488629792,11.428883694747498,11.430711979913541,11.434145212763376,11.439016998536038,11.444348795737284,11.445061850000043,11.448049896063258,11.450473450453487,11.452792923022288,11.453750921390371,11.453623038217591,11.455063414222902,11.454996854745616,11.455604930939755,11.453762424058707,11.4491124924144,11.445593808022798,11.445061850000043,11.443917221846442,11.43850497907164,11.433081105559786,11.430061900000041,11.423500291738852,11.415061950000041,11.407209564392717,11.40006200000004,11.386421694693748,11.376076780349596,11.365364096380102,11.353153742647862,11.335712055874119,11.315728914418905,11.29379591941549,11.268517523959707,11.249700979550784,11.224266935369629,11.208538028421103,11.194722643713119,11.189453686795424,11.17875593339863,11.163116789578282,11.150410809382445
10.860891098472148,10.874204076150034,10.891861388384243,10.905063650000002,10.922254965037535,10.93943852161861,10.953857193524508,10.973346786046688,10.989719309316529,11.00377856609331,11.020224442747082,11.035384774923136,11.050811097412328,11.06824166716256,11.080365888103943,11.094711378639108,11.109095463897459,11.123375514880658,11.13790805209659,11.152324936824803,11.165862794296707,11.17785517274781,11.190062700000023,11.202249131420695,11.213028461397153,11.226739952013464,11.236610056076588,11.250062500000029,11.26191940790998,11.272925613968821,11.285500098746875,11.29506235000003,11.306298617091418,11.317321395266813,11.327943167976928,11.33886254157067,11.348662524932138,11.360106318823702,11.369743726695027,11.377529794843007,11.385062050000037,11.39295787398958,11.40006200000004,11.411069586684775,11.417171483593792,11.424420451473292,11.430061900000041,11.436023832819174,11.441885989453226,11.445926977504602,11.452077478088977,11.460061800000043,11.464175026177692,11.47013391268942,11.476226312949557,11.479705896977642,11.486165157714787,11.490061700000046,11.494715557217704,11.498721138298524,11.505028653762745,11.50629376536041,11.509247337190125,11.513065425811746,11.5159969608746,11.518547382655116,11.520061600000048,11.519970781779007,11.51879135061913,11.520061600000048,11.519496191861405,11.517210485904318,11.515433478659016,11.514609450201064,11.513781468941136,11.511718205390506,11.505418424522043,11.503192142048665,11.498806995469367,11.49179768808971,11.490061700000046,11.481550822947407,11.475061750000044,11.46580458813489,11.457360771611825,11.445975099695598,11.430061900000041,11.415061950000041,11.395831113256026,11.37425875319928,11.355062150000036,11.33567449015476,11.316070949133774,11.29593993416444,11.27531985986525,11.265062450000029,11.251297486755014,11.237388546929404,11.224952125322098,11.220062600000025
10.93559718024031,10.952053130462765,10.971265265938289,10.988094447185837,11.006799198173796,11.024310257420554,11.040768259890086,11.055379264125985,11.071027385494947,11.087237475622564,11.100063000000016,11.115062950000018,11.130062900000018,11.142198243421504,11.154082440066777,11.169236520059904,11.181660535580273,11.195946618423754,11.208020659707344,11.221479280845324,11.235260265355732,11.248727709784978,11.261812970834033,11.273002109738165,11.284581891026663,11.297543311567038,11.308422993735867,11.31919075991727,11.332329641403158,11.34227846935679,11.353133038594851,11.362136265657657,11.37417251811811,11.385062050000037,11.39541363120061,11.401048602599374,11.411270566160297,11.420923666254955,11.431070240307498,11.439997857452019,11.447595892172966,11.457100665965886,11.464507533640754,11.471833869721925,11.478098699251355,11.484852951751625,11.49274474673528,11.499446719526567,11.505061650000046,11.510039608733846,11.517492551051289,11.521837278180055,11.525853893935164,11.531042708501202,11.537013390959213,11.542582824896435,11.548086325903808,11.55006150000005,11.554118314426859,11.558599777678793,11.563991482088431,11.565061450000051,11.565725060441588,11.570793068456647,11.574717649013367,11.577607315000318,11.580061400000053,11.580061400000053,11.581626855153633,11.583605727406523,11.583177449024586,11.583529562426815,11.581812480451665,11.580061400000053,11.578408625321119,11.574449869101763,11.570095716218145,11.56829920950149,11.565061450000051,11.559604994997208,11.55432330064842,11.547225138698934,11.53506155000005,11.52637231866955,11.5148314432806,11.503139975029702,11.490061700000046,11.475061750000044,11.459143719298059,11.437376647847696,11.415061950000041,11.39247513308153,11.371145060198781,11.350733773504142,11.325062673602798,11.320018075299895,11.307626998774495,11.293304696120833,11.281740814253205,11.271802752644122
10.999315186435549,11.01614085309685,11.033010359280036,11.050893817772607,11.066755416883153,11.082072473094621,11.098770933738104,11.113337100442767,11.128820001375807,11.144027265207317,11.159414267796109,11.17377203000866,11.189054333242618,11.204003696337256,11.218395535012888,11.231601954615462,11.248468652609064,11.261867906640989,11.272966840245855,11.285403633591756,11.295812182432769,11.308897196177634,11.321752973310893,11.330257175074866,11.341055604623707,11.355062150000036,11.367444800236084,11.376641147850744,11.388510793875238,11.399408724340779,11.412357199088909,11.420861272427706,11.430061900000041,11.44310069133493,11.449787029565421,11.457927412102372,11.468185131014872,11.476860185313269,11.486575091586142,11.495249813469156,11.505061650000046,11.514195291463059,11.520504263310853,11.529714382411559,11.537067502923973,11.547646542845525,11.552680635352017,11.561090252113262,11.567295766753183,11.572827555753243,11.578710207602768,11.583485051370742,11.588262155035368,11.595061350000053,11.600521196298363,11.60877083278804,11.609215211390204,11.610908871296834,11.615417444001292,11.620424279647944,11.625061250000057,11.625061250000057,11.62508453461118,11.628957702855118,11.63276515563464,11.633396320303783,11.634548894505578,11.63371187967322,11.633502340830432,11.635452640959254,11.638089767941596,11.639057008005803,11.636847030405399,11.635257350087729,11.63533527020288,11.631445604574463,11.626625949888956,11.625061250000057,11.620406806002489,11.613964939232648,11.60612569980714,11.596918831818451,11.587660470293507,11.580061400000053,11.566151415419238,11.555452935946814,11.541122047965167,11.523642242269391,11.508205882624699,11.490061700000046,11.46779010387398,11.443438117825828,11.418271009965379,11.396598103898995,11.380060206004622,11.370062100000037,11.35928151770514,11.343350529731735,11.33048980525898,11.326339978322423
11.061354845883109,11.077693347424011,11.093957681159907,11.108229177792053,11.121923823099422,11.138673839126186,11.152461566077701,11.166227287678655,11.180899114644685,11.196028427167244,11.208875950124044,11.225836501747395,11.243849237618104,11.25543778914647,11.270957257762408,11.28464205116344,11.298234921038395,11.310856971357852,11.32396448452942,11.3375119611129,11.351014766496629,11.365044725289522,11.37827725671405,11.391083370128866,11.401478344402403,11.415061950000041,11.42717072452022,11.435829636344668,11.445061850000043,11.455930723764927,11.465230941814655,11.475248991248764,11.486710369751798,11.496914862754371,11.505562266309157,11.518184683205975,11.529070020403088,11.539351565527522,11.54756359803545,11.555677358711417,11.563278032470468,11.57298893931505,11.580061400000053,11.587785323826637,11.595061350000053,11.600740101197857,11.60769519820502,11.61400313461228,11.621373588776528,11.627582869740891,11.63605513563477,11.641854318088901,11.64713235413708,11.651791745054133,11.655061150000058,11.661002790281877,11.664983194984744,11.669471353815847,11.670061100000058,11.6743177999898,11.677899124456399,11.679540616955931,11.679204347803385,11.680864608567123,11.683653105118568,11.68506105000006,11.68506105000006,11.68506105000006,11.685368781291507,11.686482895289167,11.686539753036072,11.68506105000006,11.683756750865642,11.68255911923053,11.680076869086301,11.676358128905276,11.672251930461302,11.670061100000058,11.665760997781382,11.65586428121079,11.653944873728598,11.64335394257723,11.634370008555958,11.625061250000057,11.613909134848315,11.60172552431046,11.587193662782088,11.573534899081555,11.554501417363095,11.53506155000005,11.51308218169645,11.490061700000046,11.469040993109816,11.445375327910035,11.430061900000041,11.416530834066217,11.40289856636801,11.389020680173518,11.384227530697997,11.37675797073136
